Station,Country,Longitude,Latitude,Average,Model_Raw,Interpolated_Bias,Model_Corrected,Residual,Active
FR02019,FR,5.2541,43.446,20.415,16.554729461669922,10.72659610447062,27.281325566140545,6.866325566140546,0
FR03029,FR,5.4409,43.5303,28.472,14.283446311950684,9.821883579734662,24.105329891685344,-4.366670108314658,0
BETR222,BE,5.5702,50.6134,23.692,20.51466941833496,2.243100006923006,22.757769425257965,-0.9342305747420347,0
NL00131,NL,5.8531,51.5405,16.22,12.530111312866213,0.799022988647325,13.329134301513536,-2.890865698486463,0
FR03060,FR,5.8754,43.1016,23.808,10.497451782226562,10.482976349736816,20.98042813196338,-2.827571868036621,0
LU0102A,LU,5.9769,49.505,26.368,23.314714431762695,2.2763097724068757,25.59102420416957,-0.7769757958304275,0
BETN085,BE,6.0017,50.3032,6.479,7.026090621948242,1.1349576492649711,8.161048271213213,1.6820482712132128,0
BETN066,BE,6.0023,50.6289,10.71,9.785344123840332,1.8982135344968247,11.683557658337158,0.9735576583371568,0
NL00818,NL,6.0176,52.6542,10.779,11.267951011657717,-2.39332061855922,8.874630393098496,-1.904369606901504,0
DENW094,DE,6.0938,50.7547,14.246,13.345455169677734,1.7838283236838628,15.129283493361598,0.8832834933615974,0
FR82060,FR,6.1576,47.62,15.812,8.253604888916016,4.633879231919174,12.88748412083519,-2.92451587916481,0
FR01011,FR,6.1808,49.1194,21.829,15.958231925964355,3.287427304634823,19.245659230599177,-2.5833407694008237,0
FR30034,FR,6.1904,48.6882,22.478,17.483470916748047,4.266806448322773,21.75027736507082,-0.727722634929183,0
DENW066,DE,6.1958,51.3269,20.204,19.83477020263672,0.2271202254923538,20.06189042812907,-0.1421095718709288,0
NL00934,NL,6.2769,53.3304,8.521,7.47514533996582,-0.2235997802617971,7.251545559704023,-1.269454440295978,0
NL00938,NL,6.609,53.2465,11.32,11.437535285949709,-0.1602491370521834,11.277286148897524,-0.0427138511024765,0
DENW071,DE,6.7324,51.2492,25.282,36.05681991577149,-0.4421786899124582,35.614641225859025,10.332641225859025,0
FR82010,FR,6.794,47.5103,20.706,8.588502883911133,4.135761342263062,12.724264226174196,-7.981735773825804,0
DENW038,DE,6.8651,51.4535,26.002,33.350284576416016,-0.9430069644166514,32.40727761199936,6.405277611999363,0
DESL017,DE,6.8677,49.2543,19.578,12.589151382446287,3.9935324002385566,16.582683782684846,-2.9953162173151533,0
DENW081,DE,6.8745,51.862,17.66,12.854949951171877,-1.0318314058027989,11.823118545369075,-5.836881454630923,0
DENW053,DE,6.8846,51.0193,24.987,28.849729537963867,0.2035823092678213,29.05331184723169,4.066311847231692,0
FR30028,FR,7.0111,48.0511,3.923,2.639474630355835,1.867222063233004,4.506696693588839,0.5836966935888386,0
DESL011,DE,7.0363,49.2372,16.417,14.507177352905272,4.649742360305727,19.156919713211,2.7399197132109983,0
IT1963A,IT,7.2454,45.4302,5.108,0.5790578722953796,13.790538152083515,14.369596024378897,9.261596024378896,0
DERP013,DE,7.2935,49.4231,8.066,7.8101806640625,4.707479966122923,12.517660630185423,4.4516606301854225,0
IT0983A,IT,7.3242,45.7358,28.183,6.93683385848999,15.585060001835194,22.521893860325186,-5.661106139674814,0
CH0041A,CH,7.4787,46.9764,21.555,18.657733917236328,4.361832131152811,23.019566048389137,1.4645660483891376,0
DENW006,DE,7.5698,51.5922,24.365,23.96185302734375,-0.7321288369519665,23.229724190391785,-1.1352758096082134,0
DERP060,DE,7.6146,49.192,17.832,6.324548721313477,5.210170554268205,11.534719275581685,-6.297280724418318,0
IT1788A,IT,7.878,45.4512,26.17,11.729713439941406,12.178582676402204,23.90829611634361,-2.2617038836563914,0
DENI038,DE,8.0529,52.2553,19.368,17.053796768188477,0.7703990872898165,17.824195855478294,-1.5438041445217046,0
FR16017,FR,8.1585,48.9194,16.384,14.913370132446287,4.740480314385183,19.65385044683147,3.2698504468314695,0
DERP007,DE,8.2168,50.0176,23.182,26.28003692626953,6.176777014280513,32.45681394055004,9.274813940550043,0
CH0016A,CH,8.3644,47.4782,10.392,18.58839988708496,3.035835121445765,21.624235008530725,11.232235008530726,0
DEHE052,DE,8.4461,50.2219,7.709,9.944579124450684,7.656397735665936,17.60097686011662,9.89197686011662,0
CH0005R,CH,8.4633,47.0674,6.394,11.562255859375,4.705889612457485,16.268145471832483,9.874145471832485,0
DEHE105,DE,8.4917,50.5751,22.439,10.967170715332031,6.492326694065435,17.459497409397464,-4.979502590602536,0
DEHB005,DE,8.5694,53.5625,21.653,20.769046783447266,-0.2120942822517409,20.556952501195525,-1.0960474988044735,0
IT2008A,IT,8.6053,39.8853,12.68,2.66622257232666,1.1798814549264969,3.8461040272531566,-8.833895972746843,0
DEHB004,DE,8.6255,53.1809,19.521,16.29576301574707,-0.0129065066551043,16.282856509091967,-3.2381434909080333,0
DEHB012,DE,8.7351,53.1317,22.278,16.8458194732666,0.487170420463096,17.332989893729696,-4.945010106270303,0
DEHE030,DE,8.7693,50.8043,24.531,10.67309856414795,5.902414548210509,16.575513112358458,-7.955486887641541,0
IT0732A,IT,8.8042,45.8361,33.755,14.69254207611084,11.573835621456867,26.26637769756771,-7.488622302432294,0
DEHB001,DE,8.8158,53.0772,22.848,17.94452667236328,0.6260037265635491,18.57053039892683,-4.277469601073168,0
IT1459A,IT,8.8345,45.5829,34.804,17.96407699584961,10.745303806349868,28.709380802199476,-6.094619197800526,0
DEHE046,DE,8.9282,51.4309,9.432,7.279443740844727,2.73189088071369,10.011334621558415,0.5793346215584165,0
DEHE045,DE,9.002,49.6725,17.465,7.300755977630615,5.253226580117436,12.55398255774805,-4.91101744225195,0
IT1735A,IT,9.0094,45.0003,27.166,9.394817352294922,10.81139016264298,20.2062075149379,-6.959792485062099,0
IT1993A,IT,9.1364,39.2606,18.613,15.111624717712402,2.1185681231305855,17.23019284084299,-1.3828071591570108,0
IT2040A,IT,9.1881,39.2328,17.182,15.111624717712402,2.1177784906375616,17.229403208349964,0.0474032083499658,0
DEBW027,DE,9.2073,48.4889,26.658,8.308979034423828,9.15226457294641,17.461243607370236,-9.196756392629766,0
IT1692A,IT,9.2358,45.4783,44.708,33.30276107788086,10.27384740506994,43.5766084829508,-1.1313915170491953,0
DEHE050,DE,9.2712,51.3608,9.268,10.556157112121582,5.289902215661733,15.846059327783315,6.578059327783315,0
DEBW038,DE,9.4857,47.6601,26.241,11.56218719482422,6.838663580112824,18.40085077493704,-7.840149225062959,0
NO0062A,NO,9.4871,59.2024,2.688,2.089890956878662,2.74246733584049,4.832358292719152,2.144358292719152,0
IT1965A,IT,9.4953,45.3028,34.607,18.935667037963867,10.09306882207405,29.02873586003792,-5.57826413996208,0
IT1812A,IT,9.4969,45.9131,7.117,2.540522575378418,11.385617440949218,13.926140016327636,6.809140016327636,0
DENI077,DE,9.5546,51.7088,8.984,6.534560680389404,4.624580220426998,11.159140900816404,2.1751409008164035,0
IT0707A,IT,9.6439,45.6903,32.557,25.304197311401367,10.692796094389967,35.996993405791336,3.439993405791334,0
AT80706,AT,9.6537,47.4102,22.331,16.241744995117188,6.736336565124176,22.978081560241364,0.6470815602413644,0
IT0839A,IT,9.705,45.3672,28.247,16.596654891967773,10.526890676544388,27.123545568512164,-1.1234544314878363,0
DEBW056,DE,9.7332,49.1079,19.634,10.004618644714355,9.056191604817483,19.06081024953184,-0.5731897504681598,0
DEHE032,DE,9.8003,50.97,15.335,6.835442543029785,5.308333609452925,12.14377615248271,-3.191223847517291,0
DEHH050,DE,9.8572,53.4809,13.468,11.168221473693848,-0.4640489778711333,10.704172495822714,-2.7638275041772857,0
DEHH079,DE,9.9448,53.5453,31.122,34.151981353759766,-1.3862126091949716,32.765768744564795,1.6437687445647953,0
DENI042,DE,9.9498,51.5511,16.536,11.541397094726562,5.283852035652204,16.825249130378765,0.2892491303787636,0
DEHH033,DE,9.998,53.6383,21.396,21.3952579498291,-0.4007218074467278,20.994536142382373,-0.4014638576176281,0
