p,k,RMSE,MAE,MBE,R2
1.0,26,2.7181457905168904,1.925867570222644,0.0040707542788822,0.8208971766917119
1.0,27,2.722125290715828,1.9183990351780225,0.0052322610423053,0.8203723619693979
1.0,28,2.7425845296853195,1.9309665879427929,0.0073118541823992,0.8176620859722668
1.0,29,2.745791070342765,1.9335218231878233,-0.0051755243637016,0.8172354696041887
1.0,30,2.762135876122405,1.94184387991473,-0.0177482787355579,0.8150531172368454
1.0,31,2.766166937766154,1.946746010160593,-0.0171364257392255,0.8145129002933784
1.0,32,2.7993382088611307,1.9662740429359136,-0.008984964089921,0.8100375849681256
1.0,33,2.808503966497834,1.974613492447493,-0.0041605603682981,0.8087915762238664
1.0,34,2.827258082988982,1.9876420984435612,-0.0051712558639117,0.8062294165245897
1.0,35,2.839471425078898,1.9922041634157492,-0.0022614568813271,0.8045516792913954
1.0,36,2.844446935195593,1.9938320843411603,-0.0100088981912059,0.8038661241641047
1.0,37,2.8546724495586666,2.0013692733591775,-0.0178672857965611,0.8024534244542137
1.0,38,2.8593109661804625,2.000741938612577,-0.0285421011875882,0.8018109216447943
1.0,39,2.85692328395925,2.001374864920952,-0.0309605139814424,0.8021417810477405
1.0,40,2.868444262058801,2.004492150193092,-0.0382249942427239,0.8005427766388139
1.1,2,3.1679498393173984,2.1788605308590085,-0.2282701354902807,0.7567160092937073
1.1,3,3.0310169307855435,2.08600166629405,-0.1413406990182834,0.7772931050918087
1.1,4,2.771982983081287,2.005108455237203,-0.0994426758009047,0.81373208299169
1.1,5,2.6495414511953053,1.9311079449051056,-0.1872695146601985,0.8298239751036788
1.1,6,2.712181664846168,1.938963464901801,-0.1186184359922878,0.8216822853070112
1.1,7,2.722865234568916,1.9386902105379176,-0.0726286481989678,0.8202746938482169
1.1,8,2.6711099673886807,1.9137136982705785,-0.0982139772647154,0.827042071902645
1.1,9,2.6925632017901635,1.9143461611109625,-0.0733957874079996,0.8242526640264819
1.1,10,2.6289305042015596,1.8766895915858703,-0.0613723509862475,0.8324612967730634
1.1,11,2.5735066766442856,1.895610100678526,0.023812064520622,0.8394510251275001
1.1,12,2.575329195197366,1.901260258650064,0.0376566650028676,0.8392235478905271
1.1,13,2.5818921772581196,1.912524831576188,0.0403132548519807,0.8384030566872682
