p,k,RMSE,MAE,MBE,R2
1.1,4,9.221383559632203,5.677715931081722,1.2729731703102396,0.0189016141091727
1.1,5,10.1287508948983,5.994272252585554,1.710694915465095,-0.1836741639917003
1.1,6,9.98098623617763,5.978679350969533,1.6645171970318977,-0.1493897005909321
1.1,7,9.97253017080305,5.978744665925036,1.7372159806890477,-0.1474429596511213
1.1,8,9.935535033327096,6.004973543311669,1.8157916605105964,-0.1389454026235215
1.1,9,9.919692549689003,6.0223015507812,1.8732133212974964,-0.1353161389274122
1.1,10,9.95446372759278,6.064810716048104,1.9314244341893123,-0.1432892624308359
1.1,11,9.92675173881298,6.082208441755989,2.0120478355709177,-0.1369325726955517
1.1,12,9.85854535632228,6.031824942156673,2.0128893071662466,-0.1213625953747392
1.1,13,9.827274247492069,6.031117816080609,2.0389042714973824,-0.1142599984361798
1.1,14,9.844944081434257,6.035150839625585,2.0760003723720595,-0.1182705692743322
1.1,15,9.895118863863413,6.061928973922555,2.1183972043762256,-0.1296981531855576
1.1,16,9.905785972149888,6.073125211649652,2.1301575194943823,-0.1321351341012409
1.1,17,9.93447152051903,6.08439433734049,2.151518961230551,-0.1387015872294548
1.1,18,9.956772581803715,6.084692282639342,2.1569825187906657,-0.1438196766102186
1.1,19,9.96790847406395,6.096804305594844,2.174438888494679,-0.1463796578721801
1.1,20,10.512349037803562,6.294817706797409,2.406934074688626,-0.2750286167201854
1.1,21,10.9167226989658,6.39474015169687,2.530137240708853,-0.3750071144152893
1.1,22,11.017951833385156,6.426447615885604,2.587384245413774,-0.4006258154661282
1.1,23,11.069207729223068,6.477273752798988,2.651799298766981,-0.4136876472029132
1.1,24,11.08145014906182,6.4997025978775556,2.6608180075236194,-0.4168164218672352
1.1,25,11.104671114087791,6.510409930081108,2.6785930317796653,-0.4227604661271882
1.1,26,11.11591762942005,6.514894576780165,2.6996731155368483,-0.4256437933279171
1.1,27,11.131017605299364,6.524851604385652,2.7217745171136385,-0.4295196421754919
1.1,28,11.155675490172726,6.55729225907385,2.756133647508365,-0.4358601178530787
1.1,29,11.165190174262609,6.560075106088447,2.7830255657563865,-0.4383104547226757
1.1,30,11.255822065852575,6.637641579394562,2.8810076387847747,-0.4617558008072562
1.1,31,11.231836758059352,6.639794642022335,2.8876420861895116,-0.4555326557038444
1.1,32,11.222265631915247,6.643046944603007,2.902665702082238,-0.4530530699836048
1.1,33,11.269764301148609,6.66244887253145,2.9229029285352675,-0.4653793061051254
1.1,34,11.265071190312714,6.6669685959907445,2.919650871716415,-0.4641590932648634
1.1,35,11.261647051539065,6.6697119873316,2.923246731199532,-0.4632691349350224
1.1,36,11.290385042036242,6.679090756781095,2.940232794403263,-0.4707467389962489
1.1,37,11.297121066134112,6.684542576836773,2.941048471724972,-0.4725022045134575
1.1,38,11.318506200602933,6.692312362019616,2.9629634035027266,-0.4780822920394019
1.1,39,11.313906725341392,6.694172130441793,2.968376649141738,-0.4768812463376768
1.1,40,11.313613025311732,6.695978068873488,2.9824639289127717,-0.4768045700053807
1.1999999999999995,2,9.798914528137937,5.673344327985984,0.9870263260687064,-0.1078381760696634
1.1999999999999995,3,9.49635813224689,5.7179289145728145,1.2672148230072684,-0.0404819655116595
1.1999999999999995,4,9.187873261535024,5.651857770835319,1.2289487636046734,0.0260192363638834
1.1999999999999995,5,9.790493264001546,5.9082695145437025,1.6047899576423112,-0.1059348246330624
1.1999999999999995,6,9.652967152118729,5.892707421066231,1.5571952760931078,-0.0750831236890159
1.1999999999999995,7,9.634041433021949,5.883717785369919,1.6145793175536771,-0.0708716154810655
1.1999999999999995,8,9.619346507600284,5.908391341722969,1.687890193416654,-0.0676072788708799
1.1999999999999995,9,9.614091673865644,5.920162624861762,1.7388253928511688,-0.0664411775345306
1.1999999999999995,10,9.650111145213982,5.9584506695469885,1.788697031470587,-0.0744470517844049
1.1999999999999995,11,9.628560770952264,5.970282593091562,1.861121785939139,-0.0696535563585678
1.1999999999999995,12,9.567153479463148,5.917579720371573,1.8599491493885791,-0.0560533779224876
1.1999999999999995,13,9.538350990123254,5.915285424377341,1.8790215833872603,-0.0497043253699756
1.1999999999999995,14,9.55931750096982,5.916169910628965,1.9106157015523444,-0.0543241650132713
1.1999999999999995,15,9.6017969928135,5.936377140506582,1.9480200773609004,-0.0637153515423782
1.1999999999999995,16,9.609955164871382,5.94505967279211,1.9568259619909376,-0.0655236921034587
1.1999999999999995,17,9.63740546984669,5.95426439156434,1.9739916555583532,-0.0716196048955337
1.1999999999999995,18,9.658144333480104,5.952830806473413,1.977219123597815,-0.0762366328232324
1.1999999999999995,19,9.669652665209709,5.963078987004717,1.9922713420925204,-0.0788029782731363
1.1999999999999995,20,10.1035236963188,6.119607945892405,2.1806058301182127,-0.1777852647422291
