Station,Country,Longitude,Latitude,Average,Model_Raw,Interpolated_Bias,Model_Corrected,Residual,Active
IT0884A,IT,11.909,42.1579,9.308,2.511303424835205,3.0524872004893315,7.665721560854486,-1.642278439145514,0
SE0111A,SE,11.9216,57.8634,8.309,6.485010147094727,1.413305115207241,9.16529801305984,0.8562980130598401,0
IT1919A,IT,11.9422,44.7417,15.925,15.30354118347168,1.8752861202107023,28.69851837143731,12.773518371437309,0
IT1179A,IT,11.9611,44.8397,15.128,7.431611061096191,2.022385303239718,15.029580989354663,-0.098419010645335,0
DEST050,DE,11.9791,51.4962,18.215,11.611855506896973,1.70593150794084,19.8090301748719,1.5940301748719,0
DETH009,DE,12.0749,50.8779,17.046,8.101863861083984,2.1610126875753553,17.508230596810744,0.4622305968107447,0
DEMV021,DE,12.08,54.1713,13.252,16.612606048583984,0.930162160266307,15.452417529804,2.200417529803998,0
SE00291,SE,12.1894,58.6019,1.542,1.9079654216766355,1.2019968499419451,2.2933684266534713,0.7513684266534713,0
DESN059,DE,12.2974,51.3179,16.155,10.718151092529297,1.969529374188175,21.10971341372353,4.954713413723528,0
IT0448A,IT,12.3139,45.4294,35.539,48.14938735961914,1.156152707689303,55.66804456940477,20.12904456940477,0
DEBY088,DE,12.5382,48.0217,18.542,7.811781883239746,1.811751419405763,14.153006915047833,-4.388993084952169,0
IT1222A,IT,12.5917,45.6303,25.481,11.70924949645996,2.1043269983144537,24.640089845400617,-0.8409101545993849,0
CZ0KPRB,CZ,12.6154,50.3725,6.11,3.963714361190796,2.5161598672307033,9.973339000794263,3.863339000794265,0
IT1728A,IT,12.6517,42.5522,18.152,12.341792106628418,1.7314371227023344,21.36903701409109,3.2170370140910904,0
IT0957A,IT,12.6585,41.9295,27.118,11.001667022705078,2.116590859265422,23.2860278569394,-3.8319721430606,0
DEUB028,DE,12.725,54.4368,5.012,4.943511009216309,1.2094628925443458,5.978993124531574,0.9669931245315748,0
IT1860A,IT,12.7372,42.7397,32.802,4.751866817474365,2.3449754858574576,11.14301119903688,-21.65898880096312,0
IT0869A,IT,12.913,41.464,29.307,8.49735164642334,3.5460043059279203,30.131645527200867,0.8246455272008681,0
IT1184A,IT,12.9466,41.5314,29.746,3.951748132705689,3.6740184299755816,14.51879547018229,-15.227204529817708,0
AT0VOR1,AT,12.9746,46.6777,2.713,1.9168133735656736,4.757025875585128,9.118330816719531,6.405330816719531,0
AT52100,AT,13.1051,47.6668,12.296,9.21511173248291,2.3412605092586554,21.57497718766835,9.27897718766835,0
AT54057,AT,13.2056,47.3514,23.115,2.778489828109741,5.196106241811748,14.437328338651476,-8.677671661348521,0
IT2170A,IT,13.2622,45.8108,11.988,13.61095142364502,2.1605963984225993,29.40777262503238,17.41977262503238,0
IT2152A,IT,13.2714,45.822,11.064,13.61095142364502,2.188575161425765,29.788590209162145,18.724590209162145,0
DEBE062,DE,13.2961,52.6533,12.511,13.73306941986084,1.156210008609306,15.8783123121695,3.367312312169501,0
IT2169A,IT,13.3019,45.8419,7.245,12.453469276428224,2.2211780905254432,27.661373107834113,20.41637310783411,0
DEMV026,DE,13.3421,54.3235,5.132,4.421055316925049,1.3447335152986828,5.945141257658553,0.813141257658553,0
DESN017,DE,13.3468,50.9163,19.046,6.302278518676758,1.8783505141725785,11.837888096015282,-7.208111903984717,0
DEBE027,DE,13.3681,52.3984,13.735,10.142419815063477,1.2140960910084344,12.313872250835056,-1.4211277491649437,0
IT1856A,IT,13.3831,42.3642,20.182,5.4429707527160645,3.651939525074705,19.877400025669413,-0.3045999743305856,0
DEBE068,DE,13.4188,52.5136,27.453,23.019481658935547,1.1831509650624563,27.235521940007104,-0.2174780599928958,0
CZ0PPLV,CZ,13.4234,49.7686,14.48,10.024017333984377,1.5389493447399782,15.426454907797435,0.9464549077974364,0
AT2SP18,AT,13.4939,46.8014,23.124,6.063345909118652,6.336539663582948,38.42063184715375,15.296631847153751,0
CZ0PKUJ,CZ,13.6185,49.722,11.269,6.952838897705078,1.7133583703784625,11.912704723275956,0.6437047232759561,0
AT4S125,AT,13.6322,47.7161,15.958,3.662665843963623,2.431456105937087,8.905611230312566,-7.052388769687434,0
DESN051,DE,13.675,51.1195,13.391,8.998409271240234,1.287425164343895,11.584778534860089,-1.806221465139913,0
IT1889A,IT,13.688,37.9779,3.907,3.0469367504119873,5.819897095250899,17.732858343135938,13.825858343135938,0
