Station,Country,Longitude,Latitude,Average,Model_Raw,Model_Corrected,Residual
FR03037,FR,5.5114,43.2833,53.818,81.543594,55.923653,2.1056526489257834
FR03043,FR,5.3947,43.3053,57.909,77.21911,60.128765,2.219765106201173
FR03048,FR,5.4612,43.5558,60.149,75.84676,61.274296,1.1252958068847647
FR03067,FR,6.0756,43.3987,66.124,85.89124,70.50027,4.3762670288085985
FR03080,FR,4.8043,43.9497,60.936,72.520325,62.675884,1.739884246826172
FR03086,FR,5.362,43.8801,60.796,84.47512,60.484585,-0.31141519165039
FR03088,FR,5.0674,44.0604,63.674,75.858444,63.71223,0.03823068237304739
FR04004,FR,2.3467,48.8917,50.067,39.314194,49.967457,-0.09954318237304705
FR04017,FR,2.2781,48.8814,47.433,44.552967,43.536324,-3.8966764526367186
FR04023,FR,2.0431,49.0464,53.93,59.940113,54.513874,0.5838740539550784
FR04037,FR,2.3603,48.8286,49.248,39.314194,49.967457,0.7194568176269556
FR04038,FR,1.8833,48.5819,62.208,64.36289,62.39049,0.18249148559570472
FR04048,FR,2.3439,49.1003,59.16,62.587334,61.046707,1.886707153320316
FR04049,FR,2.1656,48.6794,57.989,62.7517,59.342144,1.3531440124511747
FR04066,FR,2.2369,48.3642,58.052,64.48502,59.083862,1.0318623046875004
FR04069,FR,2.6614,48.5414,48.813,63.898586,50.55401,1.7410084838867164
FR04098,FR,2.6353,48.8403,51.983,60.82585,52.736137,0.7531373901367218
FR04100,FR,2.5072,48.8819,48.743,55.81851,51.662056,2.919055969238279
FR04142,FR,2.7503,49.0281,58.95,61.572037,56.88528,-2.0647193908691435
FR04149,FR,2.4572,48.7067,50.173,56.730255,52.21673,2.043728210449217
FR04158,FR,1.8664,49.0631,60.604,63.533306,57.654095,-2.9499053039550773
FR04181,FR,1.8305,48.6337,56.934,67.05215,57.036457,0.10245706176758063
FR04324,FR,3.0583,48.7617,52.834,66.38911,61.150463,8.316463104248044
FR04328,FR,2.6453,48.3547,56.998,69.20597,63.34116,6.343159820556643
FR05074,FR,0.1007,49.4896,60.111,47.28655,65.184074,5.073074401855472
FR05082,FR,0.1093,49.348,59.511,67.7386,58.776733,-0.7342666015625028
FR05087,FR,0.7587,49.4984,54.137,65.19184,56.69262,2.5556193237304683
FR05088,FR,0.415,49.7499,53.885,70.065186,54.99987,1.1148703002929707
FR05090,FR,0.1006,49.5147,61.557,65.96756,62.464,0.9070007019042947
FR06133,FR,3.85,50.0923,55.01,66.077324,54.642982,-0.36701751708984176
FR07022,FR,3.6007,46.6527,50.622,66.49063,58.677513,8.055513122558594
FR07031,FR,3.2774,45.1047,80.779,74.137436,79.15958,-1.6194235839843714
FR08016,FR,3.8868,43.5915,55.177,75.853455,63.057728,7.8807278137207035
FR08017,FR,3.9118,43.5705,63.273,81.79184,60.684395,-2.588605163574222
FR08018,FR,3.8002,43.6926,67.44,74.353065,70.077446,2.637445983886721
