Station,Country,Longitude,Latitude,Average,Model_Raw,Interpolated_Bias,Model_Corrected,Residual,Active
DESN082,DE,12.4257,51.376,41.96,57.73746871948242,-11.030358968164888,46.70710975131753,4.747109751317531,0
IT1836A,IT,12.4476,41.9064,38.995,60.79515838623047,-13.950243642822937,46.844914743407536,7.849914743407538,0
DEBY072,DE,12.5489,49.4385,64.36,67.9502182006836,-13.40544684726386,54.54477135341973,-9.815228646580266,0
CZ0KPRB,CZ,12.6154,50.3725,67.135,70.98365020751953,-6.980314523797308,64.00333568372223,-3.131664316277778,0
IT0957A,IT,12.6585,41.9295,48.97,65.35822296142578,-14.366370056570233,50.99185290485555,2.0218529048555496,0
DEST066,DE,12.6637,51.8709,52.531,62.48954772949219,-10.757411080548758,51.73213664894343,-0.7988633510565677,0
CZ0KSOM,CZ,12.6728,50.1728,54.119,66.2469253540039,-9.245373484139837,57.00155186986407,2.8825518698640735,0
CZ0PPRM,CZ,12.6779,49.6696,63.764,67.16658782958984,-11.620770060680025,55.54581776890982,-8.218182231090182,0
AT56072,AT,12.7951,47.3266,44.163,64.98082733154297,-9.512399869572516,55.46842746197045,11.305427461970451,0
DEBB048,DE,12.8095,52.9319,46.709,63.04036331176758,-10.473241370094254,52.56712194167332,5.858121941673318,0
IT0869A,IT,12.913,41.464,49.346,69.38286590576172,-14.681453039308934,54.701412866452785,5.355412866452788,0
IT2115A,IT,12.9259,45.8569,60.239,60.62701797485352,-14.184027715521854,46.442990259331665,-13.796009740668332,0
IT0989A,IT,12.9621,42.5726,72.642,82.06269073486328,-14.784970583639543,67.27772015122373,-5.364279848776263,0
DESN001,DE,12.9973,50.5709,49.837,69.93869018554688,-5.451774900217787,64.48691528532909,14.649915285329088,0
DEUB030,DE,13.0323,53.1423,52.152,65.43222045898438,-10.312493804874164,55.11972665411021,2.9677266541102085,0
AT2SP10,AT,13.1945,46.935,49.655,74.34078979492188,-9.71960638613936,64.62118340878251,14.966183408782513,0
SE0054A,SE,13.2008,55.7008,53.884,63.21353912353515,-7.91559574466653,55.297943378868624,1.413943378868623,0
IT0459A,IT,13.3419,43.5989,40.511,70.19483947753906,-15.227381514134208,54.967457963404854,14.456457963404851,0
DEMV026,DE,13.3421,54.3235,54.289,64.34806823730469,-8.527560401962152,55.82050783534254,1.5315078353425378,0
DEBE010,DE,13.3493,52.543,46.586,51.02351379394531,-10.289449586597112,40.7340642073482,-5.851935792651801,0
DEBE027,DE,13.3681,52.3984,53.169,60.59855270385742,-10.495725011613516,50.102827692243906,-3.0661723077560907,0
IT1827A,IT,13.5086,43.6117,62.042,81.82730102539062,-15.366508130556248,66.46079289483438,4.418792894834382,0
IT2173A,IT,13.5705,41.2231,66.834,81.22001647949219,-13.253365842276294,67.96665063721589,1.1326506372158889,0
AT4S125,AT,13.6322,47.7161,48.187,68.19522094726562,-7.183644651920027,61.0115762953456,12.8245762953456,0
IT0992A,IT,13.6743,41.6692,80.872,73.89173889160156,-13.959322391376013,59.93241650022555,-20.93958349977445,0
AT2M121,AT,13.7035,46.5584,46.429,70.47555541992188,-4.571423347335495,65.90413207258638,19.475132072586376,0
DESN052,DE,13.7515,50.7315,71.941,70.44093322753906,-6.418114128452542,64.02281909908652,-7.918180900913484,0
AT60157,AT,13.7967,47.6306,72.651,71.03599548339844,-7.405809840611206,63.63018564278723,-9.020814357212764,0
